iteration time doc.count score word.count unseen.score unseen.word.count
1660 6537 26560 -9533753.23617 1151596 0.00000 0
1661 6542 26576 -10559407.05355 1280896 0.00000 0
1662 6545 26592 -10015905.47250 1223272 0.00000 0
1663 6549 26608 -6671626.05039 809920 0.00000 0
1664 6553 26624 -9074249.66121 1103313 0.00000 0
1665 6557 26640 -7994874.99117 975923 0.00000 0
1666 6561 26656 -7602529.55799 923074 0.00000 0
1667 6565 26672 -13293809.18061 1623282 0.00000 0
1668 6569 26688 -10481597.29092 1276496 0.00000 0
1669 6573 26704 -7805763.11648 947549 0.00000 0
1670 6576 26720 -8958774.73953 1090230 0.00000 0
1671 6580 26736 -9154064.83738 1112264 0.00000 0
1672 6584 26752 -7806264.63516 947603 0.00000 0
1673 6588 26768 -9250330.94228 1135814 0.00000 0
1674 6592 26784 -10681135.77399 1295903 0.00000 0
1675 6596 26800 -9838031.03568 1191814 0.00000 0
1676 6600 26816 -9430205.83584 1146625 0.00000 0
1677 6604 26832 -8618837.05816 1040760 0.00000 0
1678 6608 26848 -9692782.57533 1169671 0.00000 0
1679 6612 26864 -7778563.37731 950766 0.00000 0
1680 6616 26880 -7294312.63362 886540 0.00000 0
1681 6620 26896 -10844809.19004 1321266 0.00000 0
1682 6624 26912 -7809632.26315 951067 0.00000 0
1683 6628 26928 -7921550.72400 968960 0.00000 0
1684 6632 26944 -9276439.18955 1121828 0.00000 0
1685 6636 26960 -9268443.81322 1119324 0.00000 0
1686 6639 26976 -9802159.99706 1192330 0.00000 0
1687 6644 26992 -10213955.26743 1240471 0.00000 0
1688 6647 27008 -9745771.97383 1184989 0.00000 0
1689 6652 27024 -12937837.73729 1576198 0.00000 0
1690 6655 27040 -10948706.75352 1339954 0.00000 0
1691 6660 27056 -10480730.08255 1274340 0.00000 0
1692 6663 27072 -11005653.55855 1338421 0.00000 0
1693 6667 27088 -6591867.85553 799130 0.00000 0
1694 6671 27104 -9320837.86839 1137387 0.00000 0
1695 6675 27120 -9648236.63520 1172689 0.00000 0
1696 6679 27136 -7999734.74114 975565 0.00000 0
1697 6682 27152 -6533062.40229 796711 0.00000 0
1698 6686 27168 -9591227.98341 1167932 0.00000 0
1699 6690 27184 -8213243.26881 999789 0.00000 0
1700 6694 27200 -7609901.16369 920333 0.00000 0
1701 6698 27216 -10044609.80989 1228599 0.00000 0
1702 6701 27232 -7727876.49708 941791 0.00000 0
1703 6705 27248 -9147138.17898 1115353 0.00000 0
1704 6709 27264 -10405345.01914 1269038 0.00000 0
1705 6713 27280 -9287570.62002 1115172 0.00000 0
1706 6717 27296 -8496894.76504 1029282 0.00000 0
1707 6722 27312 -13156030.89580 1603225 0.00000 0
1708 6726 27328 -10410726.93140 1265401 0.00000 0
1709 6729 27344 -7387015.48802 896310 0.00000 0
1710 6733 27360 -7510000.32595 906000 0.00000 0
1711 6737 27376 -8171972.62332 998504 0.00000 0
1712 6741 27392 -8657816.45158 1054866 0.00000 0
1713 6745 27408 -9807727.72784 1195338 0.00000 0
1714 6749 27424 -9848209.02399 1195232 0.00000 0
1715 6753 27440 -11308887.06341 1367439 0.00000 0
1716 6757 27456 -11514847.68369 1410325 0.00000 0
1717 6761 27472 -9819139.27802 1196634 0.00000 0
1718 6765 27488 -9320889.82426 1135497 0.00000 0
1719 6769 27504 -10158054.75336 1231005 0.00000 0
1720 6773 27520 -8311822.72582 1009567 0.00000 0
1721 6777 27536 -10755607.08883 1312958 0.00000 0
1722 6781 27552 -9146235.60042 1106619 0.00000 0
1723 6785 27568 -7909987.55019 963311 0.00000 0
1724 6789 27584 -9844000.06080 1196860 0.00000 0
1725 6792 27600 -8844509.77462 1069193 0.00000 0
1726 6796 27616 -10388673.89394 1263606 0.00000 0
1727 6800 27632 -6883082.09485 836269 0.00000 0
1728 6804 27648 -10854481.16358 1327883 0.00000 0
1729 6808 27664 -9899984.21854 1202109 0.00000 0
1730 6812 27680 -9598174.99803 1173059 0.00000 0
1731 6816 27696 -10286012.17354 1257405 0.00000 0
1732 6819 27712 -8527804.74693 1035195 0.00000 0
1733 6823 27728 -8329657.77633 1017542 0.00000 0
1734 6827 27744 -9130569.92814 1106802 0.00000 0
1735 6831 27760 -8612202.05359 1040460 0.00000 0
1736 6835 27776 -6603715.19865 798758 0.00000 0
1737 6839 27792 -10038764.94505 1221058 0.00000 0
1738 6843 27808 -10922188.98120 1331257 0.00000 0
1739 6847 27824 -9787971.27151 1191484 0.00000 0
1740 6851 27840 -9557050.75092 1161449 0.00000 0
1741 6855 27856 -10482366.41489 1276842 0.00000 0
1742 6859 27872 -10767670.76780 1317677 0.00000 0
1743 6863 27888 -11142315.61261 1353702 0.00000 0
1744 6867 27904 -10145844.74329 1227782 0.00000 0
1745 6871 27920 -11995950.82576 1464385 0.00000 0
1746 6875 27936 -8717536.64228 1054839 0.00000 0
1747 6879 27952 -7565107.99329 917581 0.00000 0
1748 6883 27968 -11644360.35570 1418444 0.00000 0
1749 6887 27984 -7725534.99109 938394 0.00000 0
1750 6891 28000 -8543222.22806 1034265 0.00000 0
1751 6895 28016 -10040128.18550 1218492 0.00000 0
1752 6898 28032 -6923282.30015 841673 0.00000 0
1753 6902 28048 -9489309.04790 1161723 0.00000 0
1754 6906 28064 -9414775.83835 1146000 0.00000 0
1755 6910 28080 -10582390.69473 1291030 0.00000 0
1756 6914 28096 -10306922.39250 1259942 0.00000 0
1757 6917 28112 -7021079.76553 851481 0.00000 0
1758 6921 28128 -9377353.62270 1146840 0.00000 0
1759 6925 28144 -9832457.34964 1200555 0.00000 0
1760 6929 28160 -9177392.18966 1114686 0.00000 0
1761 6933 28176 -11451693.67435 1399268 0.00000 0
1762 6937 28192 -9943417.14154 1204204 0.00000 0
1763 6941 28208 -7862014.48387 956021 0.00000 0
1764 6945 28224 -9514337.78760 1152677 0.00000 0
1765 6949 28240 -8098952.72613 982783 0.00000 0
1766 6953 28256 -10773872.55908 1317528 0.00000 0
1767 6957 28272 -10170041.52317 1233900 0.00000 0
1768 6961 28288 -8659069.21888 1044508 0.00000 0
1769 6965 28304 -10606556.13593 1287223 0.00000 0
1770 6969 28320 -7923869.17231 965494 0.00000 0
1771 6973 28336 -12009256.45445 1466542 0.00000 0
1772 6977 28352 -8721025.10674 1060441 0.00000 0
1773 6981 28368 -10682977.53526 1297100 0.00000 0
1774 6984 28384 -9416880.82344 1140113 0.00000 0
1775 6988 28400 -8093891.99935 985338 0.00000 0
1776 6992 28416 -9427339.83568 1143586 0.00000 0
1777 6996 28432 -11187032.91323 1369405 0.00000 0
1778 7000 28448 -11498228.05301 1401525 0.00000 0
1779 7004 28464 -8200166.22949 999509 0.00000 0
1780 7008 28480 -9521179.54169 1157082 0.00000 0
1781 7012 28496 -11333451.53960 1385300 0.00000 0
1782 7016 28512 -9821717.73754 1191805 0.00000 0
1783 7020 28528 -7828170.32643 958700 0.00000 0
1784 7024 28544 -8739504.50404 1062908 0.00000 0
1785 7027 28560 -6724179.87530 817222 0.00000 0
1786 7032 28576 -9059471.18704 1089385 0.00000 0
1787 7035 28592 -6959704.87106 847409 0.00000 0
1788 7039 28608 -8333052.36004 1010200 0.00000 0
1789 7043 28624 -9665226.80458 1182551 0.00000 0
1790 7047 28640 -9748212.30900 1193357 0.00000 0
1791 7051 28656 -8313402.47319 1019961 0.00000 0
1792 7055 28672 -9299968.62282 1126296 0.00000 0
1793 7059 28688 -11230515.10930 1371421 0.00000 0
1794 7062 28704 -6480747.51484 790971 0.00000 0
1795 7066 28720 -8412267.33555 1018182 0.00000 0
1796 7070 28736 -10303792.15684 1250324 0.00000 0
1797 7074 28752 -9153898.32490 1104944 0.00000 0
1798 7078 28768 -8165041.40202 992888 0.00000 0
1799 7082 28784 -10388668.83093 1271918 0.00000 0
1800 7086 28800 -8643784.87534 1047310 0.00000 0
1801 7090 28816 -10123290.77482 1231315 0.00000 0
1802 7094 28832 -10548836.21062 1284369 0.00000 0
1803 7098 28848 -8888901.08833 1078265 0.00000 0
1804 7102 28864 -10350638.90714 1260448 0.00000 0
1805 7106 28880 -8366655.39232 1019674 0.00000 0
1806 7109 28896 -9117881.81645 1100492 0.00000 0
1807 7113 28912 -7843250.33450 952835 0.00000 0
1808 7118 28928 -10828658.82808 1315481 0.00000 0
1809 7122 28944 -9114143.22838 1103025 0.00000 0
1810 7126 28960 -9452158.81943 1150212 0.00000 0
1811 7129 28976 -8728863.55358 1059045 0.00000 0
1812 7133 28992 -8841606.75319 1072584 0.00000 0
1813 7137 29008 -9596884.35192 1160377 0.00000 0
1814 7141 29024 -9775382.85947 1189069 0.00000 0
1815 7145 29040 -10638223.25597 1298054 0.00000 0
1816 7149 29056 -8337354.10804 1011684 0.00000 0
1817 7153 29072 -10853250.07431 1322018 0.00000 0
1818 7157 29088 -9580559.04029 1156105 0.00000 0
1819 7161 29104 -10043229.71992 1220496 0.00000 0
1820 7165 29120 -9558668.21532 1167149 0.00000 0
1821 7169 29136 -8803228.48703 1067703 0.00000 0
1822 7174 29152 -12982948.89420 1582563 0.00000 0
1823 7178 29168 -9679028.76532 1179346 0.00000 0
1824 7182 29184 -10479700.60965 1276673 0.00000 0
1825 7186 29200 -9803884.70277 1183967 0.00000 0
1826 7189 29216 -8344166.27412 1008061 0.00000 0
1827 7193 29232 -9545880.29034 1160485 0.00000 0
1828 7197 29248 -9875856.01497 1193947 0.00000 0
1829 7201 29264 -9023367.08159 1094851 0.00000 0
1830 7205 29280 -8293670.44656 1011932 0.00000 0
1831 7209 29296 -8282889.31828 1006465 0.00000 0
1832 7213 29312 -10197623.85443 1244774 0.00000 0
1833 7217 29328 -11433293.08942 1393598 0.00000 0
1834 7221 29344 -7956401.33028 966780 0.00000 0
1835 7225 29360 -10241579.08493 1251602 0.00000 0
1836 7229 29376 -10018551.16828 1228549 0.00000 0
1837 7233 29392 -8838063.61305 1080660 0.00000 0
1838 7237 29408 -10756175.14885 1301157 0.00000 0
1839 7241 29424 -7221804.45864 871478 0.00000 0
1840 7245 29440 -7455776.88467 904042 0.00000 0
1841 7249 29456 -10650822.41779 1293048 0.00000 0
1842 7253 29472 -8924248.16564 1078118 0.00000 0
1843 7257 29488 -9097455.13156 1106362 0.00000 0
1844 7261 29504 -8742296.13792 1060837 0.00000 0
1845 7265 29520 -8803993.45498 1064510 0.00000 0
1846 7269 29536 -10561024.66864 1291643 0.00000 0
1847 7273 29552 -10261414.87853 1244156 0.00000 0
1848 7277 29568 -9336824.68423 1139040 0.00000 0
1849 7281 29584 -11681372.82503 1426518 0.00000 0
1850 7285 29600 -10131101.85577 1237527 0.00000 0
1851 7289 29616 -9380334.64638 1138980 0.00000 0
1852 7292 29632 -9727096.93561 1187331 0.00000 0
1853 7296 29648 -7477978.05970 908943 0.00000 0
1854 7300 29664 -9943128.48185 1207772 0.00000 0
1855 7304 29680 -7972382.28507 965010 0.00000 0
1856 7308 29696 -9394909.23140 1138771 0.00000 0
1857 7312 29712 -9464298.19679 1151090 0.00000 0
1858 7316 29728 -8403126.83138 1016567 0.00000 0
1859 7319 29744 -8388685.99151 1023570 0.00000 0
1860 7323 29760 -11456862.19121 1392639 0.00000 0
1861 7327 29776 -8893073.76063 1081096 0.00000 0
1862 7331 29792 -8954161.24359 1082704 0.00000 0
1863 7335 29808 -9445755.64704 1147814 0.00000 0
1864 7339 29824 -10881251.79076 1325085 0.00000 0
1865 7343 29840 -7242010.50078 879107 0.00000 0
1866 7347 29856 -8663187.93633 1057005 0.00000 0
1867 7351 29872 -10311122.04355 1265100 0.00000 0
1868 7355 29888 -9200773.64302 1119498 0.00000 0
1869 7359 29904 -12120264.96134 1480424 0.00000 0
1870 7363 29920 -11224991.26701 1360976 0.00000 0
1871 7367 29936 -8811521.90083 1067320 0.00000 0
1872 7371 29952 -8145295.02080 983887 0.00000 0
1873 7375 29968 -10144158.95545 1238668 0.00000 0
1874 7379 29984 -9395984.84174 1140161 0.00000 0
1875 7383 30000 -9322364.86528 1137670 0.00000 0
1876 7386 30016 -7647052.53122 930820 0.00000 0
1877 7391 30032 -11192750.76819 1353080 0.00000 0
1878 7395 30048 -10124747.24326 1229402 0.00000 0
1879 7399 30064 -9292395.49534 1127093 0.00000 0
1880 7403 30080 -10061047.95807 1222289 0.00000 0
1881 7407 30096 -10015745.13282 1214087 0.00000 0
1882 7411 30112 -9571042.69195 1163108 0.00000 0
1883 7414 30128 -7764709.71245 943602 0.00000 0
1884 7418 30144 -10175427.68732 1242131 0.00000 0
1885 7422 30160 -9526671.12983 1164537 0.00000 0
1886 7426 30176 -10197170.96705 1240164 0.00000 0
1887 7430 30192 -10521262.00513 1287786 0.00000 0
1888 7434 30208 -8329487.88457 1010713 0.00000 0
1889 7438 30224 -10563656.69795 1286445 0.00000 0
1890 7442 30240 -9519532.48229 1156431 0.00000 0
1891 7446 30256 -8019380.94336 973820 0.00000 0
1892 7450 30272 -8124712.71124 990385 0.00000 0
1893 7454 30288 -8023527.92563 973345 0.00000 0
1894 7458 30304 -8666450.78977 1056044 0.00000 0
1895 7462 30320 -10451777.98716 1271683 0.00000 0
1896 7466 30336 -7178823.67892 877270 0.00000 0
1897 7470 30352 -10002365.70574 1218281 0.00000 0
1898 7474 30368 -9318381.39037 1130351 0.00000 0
1899 7478 30384 -9604310.84469 1165629 0.00000 0
1900 7482 30400 -11499418.64798 1399225 0.00000 0
1901 7486 30416 -11279544.34786 1372399 0.00000 0
1902 7490 30432 -9811799.51140 1196350 0.00000 0
1903 7494 30448 -9479289.54013 1157624 0.00000 0
1904 7498 30464 -10185056.42781 1244811 0.00000 0
1905 7502 30480 -8317865.91833 1006935 0.00000 0
1906 7506 30496 -8356973.27555 1022501 0.00000 0
1907 7510 30512 -10565139.85771 1280039 0.00000 0
1908 7514 30528 -8553269.62294 1035145 0.00000 0
1909 7518 30544 -9824327.53186 1198073 0.00000 0
1910 7522 30560 -9343397.50301 1131513 0.00000 0
1911 7526 30576 -7401591.84353 899126 0.00000 0
1912 7530 30592 -7919059.11550 965151 0.00000 0
1913 7534 30608 -8144255.93093 990273 0.00000 0
1914 7538 30624 -11879797.38731 1443974 0.00000 0
1915 7542 30640 -8055134.96033 984065 0.00000 0
1916 7545 30656 -9442497.17451 1153849 0.00000 0
1917 7549 30672 -9148414.25463 1111184 0.00000 0
1918 7554 30688 -9198850.52607 1117839 0.00000 0
1919 7557 30704 -9965182.61235 1221827 0.00000 0
1920 7561 30720 -10384598.18465 1261914 0.00000 0
1921 7565 30736 -8294809.89801 1005216 0.00000 0
1922 7569 30752 -7640102.31274 928779 0.00000 0
1923 7573 30768 -8255241.80490 1000347 0.00000 0
1924 7577 30784 -10346140.89974 1254253 0.00000 0
1925 7580 30800 -8881074.99537 1074946 0.00000 0
1926 7584 30816 -11933528.45207 1450668 0.00000 0
1927 7589 30832 -10154385.85509 1233181 0.00000 0
1928 7593 30848 -8245469.52116 996379 0.00000 0
1929 7597 30864 -10805633.88302 1317769 0.00000 0
1930 7601 30880 -11230076.33410 1366852 0.00000 0
1931 7605 30896 -11046515.46187 1340916 0.00000 0
1932 7608 30912 -8550863.85602 1036243 0.00000 0
1933 7613 30928 -9784642.17598 1189240 0.00000 0
1934 7616 30944 -7770575.29840 950258 0.00000 0
1935 7620 30960 -8355460.97535 1014745 0.00000 0
1936 7624 30976 -8661466.65822 1049687 0.00000 0
1937 7628 30992 -8892989.13950 1081270 0.00000 0
1938 7632 31008 -9287567.49765 1131599 0.00000 0
1939 7636 31024 -10318144.89426 1260315 0.00000 0
1940 7640 31040 -10043238.04611 1212021 0.00000 0
1941 7643 31056 -8500815.96370 1027039 0.00000 0
1942 7648 31072 -12696569.01858 1547750 0.00000 0
1943 7652 31088 -10929541.33737 1321677 0.00000 0
1944 7656 31104 -9001467.06797 1094358 0.00000 0
1945 7659 31120 -10507037.51244 1281810 0.00000 0
1946 7664 31136 -10441208.35139 1262062 0.00000 0
1947 7667 31152 -9246116.58452 1125677 0.00000 0
1948 7671 31168 -9017801.90159 1094881 0.00000 0
1949 7675 31184 -8646189.58676 1050259 0.00000 0
1950 7679 31200 -7266075.16740 874622 0.00000 0
1951 7683 31216 -9107075.62521 1110403 0.00000 0
1952 7687 31232 -13126278.93700 1597672 0.00000 0
1953 7691 31248 -10400544.55533 1261133 0.00000 0
1954 7695 31264 -9197346.28672 1112457 0.00000 0
1955 7698 31280 -6702380.57738 805207 0.00000 0
1956 7702 31296 -8786840.91469 1066815 0.00000 0
1957 7706 31312 -11058883.04912 1339458 0.00000 0
1958 7710 31328 -10766908.43191 1315294 0.00000 0
1959 7714 31344 -8597153.32175 1046197 0.00000 0
1960 7717 31360 -6690435.24278 812264 0.00000 0
1961 7721 31376 -10118526.81704 1229091 0.00000 0
1962 7725 31392 -11481271.36205 1401953 0.00000 0
1963 7729 31408 -9166852.85043 1112503 0.00000 0
1964 7733 31424 -8020706.93297 974694 0.00000 0
1965 7737 31440 -9094725.04635 1104246 0.00000 0
1966 7741 31456 -9864093.60770 1199797 0.00000 0
1967 7745 31472 -12437967.84654 1517918 0.00000 0
1968 7749 31488 -11364431.51557 1375189 0.00000 0
1969 7753 31504 -8923907.69531 1080894 0.00000 0
1970 7757 31520 -8559161.50985 1036609 0.00000 0
1971 7762 31536 -12530956.29435 1525472 0.00000 0
1972 7766 31552 -10048969.70111 1223374 0.00000 0
1973 7770 31568 -10150307.42611 1244278 0.00000 0
1974 7774 31584 -9399710.02777 1145923 0.00000 0
1975 7778 31600 -10414454.82090 1272148 0.00000 0
1976 7782 31616 -7123482.89866 863806 0.00000 0
1977 7786 31632 -9431880.95493 1149234 0.00000 0
1978 7790 31648 -10376345.10981 1262233 0.00000 0
1979 7793 31664 -7881905.28155 960399 0.00000 0
1980 7798 31680 -10832058.90732 1311091 0.00000 0
1981 7801 31696 -8874500.60077 1074275 0.00000 0
1982 7805 31712 -10468450.38149 1272609 0.00000 0
1983 7810 31728 -9939683.12705 1209477 0.00000 0
1984 7814 31744 -12883485.24562 1566350 0.00000 0
1985 7818 31760 -10002542.81543 1222370 0.00000 0
1986 7822 31776 -11321331.71046 1385264 0.00000 0
1987 7826 31792 -9836043.29445 1204254 0.00000 0
1988 7830 31808 -7123480.34732 865472 0.00000 0
1989 7834 31824 -11004103.37672 1339637 0.00000 0
1990 7838 31840 -9964830.33000 1208258 0.00000 0
1991 7841 31856 -6362626.43364 767751 0.00000 0
1992 7845 31872 -9089972.96536 1105841 0.00000 0
1993 7849 31888 -10801075.81025 1316614 0.00000 0
1994 7853 31904 -9443090.70747 1141186 0.00000 0
1995 7857 31920 -6616097.05890 802475 0.00000 0
1996 7861 31936 -8741962.88928 1059917 0.00000 0
1997 7865 31952 -10402584.53560 1263513 0.00000 0
1998 7869 31968 -8098437.07233 983068 0.00000 0
1999 7873 31984 -9723785.71603 1175853 0.00000 0
2000 7877 32000 -11425868.93458 1382146 0.00000 0
2001 7881 32016 -8527337.80464 1034169 0.00000 0
2002 7885 32032 -10790142.57180 1320225 0.00000 0
2003 7888 32048 -7998946.21232 972574 0.00000 0
2004 7892 32064 -8029875.25734 981891 0.00000 0
2005 7896 32080 -9250060.90447 1123549 0.00000 0
2006 7900 32096 -8321119.83794 1011601 0.00000 0
2007 7904 32112 -8950623.68498 1087846 0.00000 0
2008 7908 32128 -10134659.81583 1230132 0.00000 0
2009 7912 32144 -9832060.77338 1199985 0.00000 0
2010 7915 32160 -6757495.30688 819862 0.00000 0
2011 7919 32176 -8383112.37150 1024761 0.00000 0
2012 7923 32192 -8505285.44779 1032240 0.00000 0
2013 7926 32208 -6242633.67478 757820 0.00000 0
2014 7930 32224 -7539031.09620 915953 0.00000 0
2015 7934 32240 -8459841.38977 1027009 0.00000 0
2016 7938 32256 -9146166.53581 1110742 0.00000 0
2017 7942 32272 -10563261.44366 1275147 0.00000 0
2018 7946 32288 -11519444.97238 1401585 0.00000 0
2019 7950 32304 -8579464.45619 1038034 0.00000 0
2020 7954 32320 -8163726.65941 993096 0.00000 0
2021 7958 32336 -9293564.03081 1132697 0.00000 0
2022 7962 32352 -12598460.49381 1534291 0.00000 0
2023 7966 32368 -11056271.39071 1354992 0.00000 0
2024 7970 32384 -10373286.22221 1264061 0.00000 0
2025 7975 32400 -13024957.53968 1588918 0.00000 0
2026 7978 32416 -9320793.80003 1126834 0.00000 0
2027 7983 32432 -10337018.61902 1256990 0.00000 0
2028 7986 32448 -8834093.44219 1069451 0.00000 0
2029 7990 32464 -9997927.90082 1208512 0.00000 0
2030 7994 32480 -8983543.89618 1092108 0.00000 0
2031 7998 32496 -11188300.80433 1365281 0.00000 0
2032 8002 32512 -8074285.94330 979671 0.00000 0
2033 8006 32528 -8263952.47928 997038 0.00000 0
2034 8010 32544 -11310067.95084 1360808 0.00000 0
2035 8014 32560 -8285263.58072 1009973 0.00000 0
2036 8018 32576 -11523970.45911 1407564 0.00000 0
2037 8022 32592 -8636326.22513 1053066 0.00000 0
2038 8026 32608 -9590763.79215 1168201 0.00000 0
2039 8030 32624 -9396621.62736 1139160 0.00000 0
2040 8034 32640 -9732745.87531 1188610 0.00000 0
2041 8037 32656 -9039280.38131 1100550 0.00000 0
2042 8041 32672 -9010013.81638 1094360 0.00000 0
2043 8045 32688 -7052404.69056 856417 0.00000 0
2044 8049 32704 -12333223.29106 1508668 0.00000 0
2045 8053 32720 -10420407.45324 1264623 0.00000 0
2046 8057 32736 -10537942.70450 1281416 0.00000 0
2047 8061 32752 -8939804.28283 1082129 0.00000 0
2048 8065 32768 -10323775.42405 1261414 0.00000 0
2049 8069 32784 -8411906.33192 1016362 0.00000 0
2050 8073 32800 -9333807.16468 1130896 0.00000 0
2051 8077 32816 -10001911.45434 1214760 0.00000 0
2052 8081 32832 -12619134.23567 1543522 0.00000 0
2053 8085 32848 -10104037.46531 1227626 0.00000 0
2054 8089 32864 -10535534.08923 1277782 0.00000 0
2055 8093 32880 -9152985.80098 1119761 0.00000 0
2056 8098 32896 -9769334.16202 1179648 0.00000 0
2057 8101 32912 -6521306.69544 788406 0.00000 0
2058 8105 32928 -7775041.66712 941950 0.00000 0
2059 8109 32944 -11504903.88021 1405235 0.00000 0
2060 8113 32960 -9060847.37585 1097084 0.00000 0
2061 8117 32976 -9673407.10252 1170825 0.00000 0
2062 8121 32992 -10593839.45086 1293219 0.00000 0
2063 8125 33008 -9470682.13046 1153791 0.00000 0
2064 8129 33024 -11555027.78956 1412389 0.00000 0
2065 8133 33040 -9180075.00038 1121388 0.00000 0
2066 8137 33056 -9307785.05708 1132090 0.00000 0
2067 8141 33072 -10713175.08463 1307871 0.00000 0
2068 8145 33088 -8684914.76244 1054235 0.00000 0
2069 8148 33104 -7252937.22850 881245 0.00000 0
2070 8152 33120 -6547139.20404 802786 0.00000 0
2071 8156 33136 -8036868.65978 974950 0.00000 0
2072 8160 33152 -10126303.85968 1227624 0.00000 0
2073 8164 33168 -9630725.08613 1170459 0.00000 0
